tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
jarchie afterlife endgame?? okay!!,False,en,2,0,2021-02-25 01:45:22,1364753321005842435,"['jarchie', 'afterlife', 'endgame', 'okay']",jarchie afterlife endgame okay
that was in juvie while archie was on his own so that means jarchie have discussed archie’s time in juvie god this is so important to the me community,False,en,18,1,2021-02-25 01:40:54,1364752198605762560,"['juvie', 'archie', 'means', 'jarchie', 'discussed', 'archie', 'time', 'juvie', 'god', 'important', 'community']",juvie archie means jarchie discussed archie time juvie god important community
JARCHIE X TERMS OF ENDEARMENT SOS,False,en,0,0,2021-02-25 01:40:19,1364752050609864708,"['jarchie', 'x', 'terms', 'endearment', 'sos']",jarchie x terms endearment sos
jarchie againnn,False,en,0,0,2021-02-25 01:40:03,1364751985501556736,"['jarchie', 'againnn']",jarchie againnn
RT @doraspenlows: the jarchie hivemind never loses because we care about the plot and if not the plot we can at least lenjoy serpent tattoo…,False,en,0,3,2021-02-25 01:37:21,1364751303637934087,"['jarchie', 'hivemind', 'never', 'loses', 'care', 'plot', 'plot', 'least', 'lenjoy', 'serpent', 'tattoo']",jarchie hivemind never loses care plot plot least lenjoy serpent tattoo
literally like. superdale never loses except britta is insane so it was a lose but it also was a win for destiel to jarchie pipeline,False,en,12,0,2021-02-25 01:32:16,1364750025079857152,"['literally', 'like', 'superdale', 'never', 'loses', 'except', 'britta', 'insane', 'lose', 'also', 'win', 'destiel', 'jarchie', 'pipeline']",literally like superdale never loses except britta insane lose also win destiel jarchie pipeline
jarchie oomfs are making me feel deranged we're only 26mins in,False,en,5,0,2021-02-25 01:26:19,1364748527843295234,"['jarchie', 'oomfs', 'making', 'feel', 'deranged', '26mins']",jarchie oomfs making feel deranged 26mins
jarchie goodnight sweet prince https://t.co/F8Q0HfYfTy,False,en,11,0,2021-02-25 01:25:10,1364748239875014656,"['jarchie', 'goodnight', 'sweet', 'prince']",jarchie goodnight sweet prince
RT @nymonologue: post-episode jarchie hamlet discussion when,False,en,0,3,2021-02-25 01:24:22,1364748039068540931,"['post', 'episode', 'jarchie', 'hamlet', 'discussion']",post episode jarchie hamlet discussion
post-episode jarchie hamlet discussion when,False,en,11,3,2021-02-25 01:22:59,1364747690718814210,"['post', 'episode', 'jarchie', 'hamlet', 'discussion']",post episode jarchie hamlet discussion
RT @genderhead: NOT ON JARCHIE ROOMMATES NIGHT!!!!!!!,True,en,0,1,2021-02-25 01:06:10,1364743455654744065,"['jarchie', 'roommates', 'night']",jarchie roommates night
NOT ON JARCHIE ROOMMATES NIGHT!!!!!!! https://t.co/lGNLHK2gs4,True,en,7,1,2021-02-25 01:05:36,1364743315631955971,"['jarchie', 'roommates', 'night']",jarchie roommates night
"sweet prince, jarchie canon

kevin, fangs, and toni living together

VERONICA MY GF

veronica is so pretty",False,en,0,0,2021-02-25 01:03:53,1364742880389070850,"['sweet', 'prince', 'jarchie', 'canon', 'kevin', 'fangs', 'toni', 'living', 'together', 'veronica', 'gf', 'veronica', 'pretty']",sweet prince jarchie canon kevin fangs toni living together veronica gf veronica pretty
YOUNG JARCHIE?,False,en,0,0,2021-02-25 01:02:54,1364742633961254915,"['young', 'jarchie']",young jarchie
jarchie was so cute,False,en,3,0,2021-02-25 01:02:05,1364742429895774209,"['jarchie', 'cute']",jarchie cute
jarchie is cute here,False,en,0,0,2021-02-25 01:01:57,1364742397033385988,"['jarchie', 'cute']",jarchie cute
RT @live_riverdale: archie and jugheads friendship is so powerful for what readon #Jughead #Archie #jarchie #Riverdale #riverdale5,False,en,0,1,2021-02-25 01:01:40,1364742322643218436,"['archie', 'jugheads', 'friendship', 'powerful', 'readon', 'jughead', 'archie', 'jarchie', 'riverdale', 'riverdale5']",archie jugheads friendship powerful readon jughead archie jarchie riverdale riverdale5
jarchie so true,False,en,0,0,2021-02-25 01:01:33,1364742293517967367,"['jarchie', 'true']",jarchie true
jarchie being fed &amp; beronica non existent 💔,False,en,1,0,2021-02-25 01:01:26,1364742264942116866,"['jarchie', 'fed', 'amp', 'beronica', 'non', 'existent']",jarchie fed amp beronica non existent
okay jarchie,False,en,0,0,2021-02-25 01:01:25,1364742263130230785,"['okay', 'jarchie']",okay jarchie
oh good for u jarchie nation lol,False,en,0,0,2021-02-25 01:01:19,1364742236165050369,"['oh', 'good', 'u', 'jarchie', 'nation', 'lol']",oh good u jarchie nation lol
aw homely jarchie,False,en,1,0,2021-02-25 01:01:17,1364742229990998021,"['aw', 'homely', 'jarchie']",aw homely jarchie
GOODNIGHT SWEET PRINCE jarchie is endgame WBK,False,en,0,0,2021-02-25 01:01:15,1364742220247662593,"['goodnight', 'sweet', 'prince', 'jarchie', 'endgame', 'wbk']",goodnight sweet prince jarchie endgame wbk
NOT JARCHIE GOOD NIGHT SWEET PRINCE FUCK,False,en,3,0,2021-02-25 01:01:13,1364742212198817799,"['jarchie', 'good', 'night', 'sweet', 'prince', 'fuck']",jarchie good night sweet prince fuck
"#Jarchie friendship, you love to see it",False,en,77,8,2021-02-25 01:01:13,1364742211280207872,"['jarchie', 'friendship', 'love', 'see']",jarchie friendship love see
archie and jugheads friendship is so powerful for what readon #Jughead #Archie #jarchie #Riverdale #riverdale5,False,en,1,1,2021-02-25 01:01:06,1364742183820156932,"['archie', 'jugheads', 'friendship', 'powerful', 'readon', 'jughead', 'archie', 'jarchie', 'riverdale', 'riverdale5']",archie jugheads friendship powerful readon jughead archie jarchie riverdale riverdale5
goodnight sweet prince hey jarchie 😘😘😘,False,en,0,0,2021-02-25 01:01:00,1364742156016103425,"['goodnight', 'sweet', 'prince', 'hey', 'jarchie']",goodnight sweet prince hey jarchie
starting with jarchie yup yup,False,en,3,0,2021-02-25 01:00:58,1364742147598032905,"['starting', 'jarchie', 'yup', 'yup']",starting jarchie yup yup
jarchie scene already we win,False,en,1,0,2021-02-25 01:00:55,1364742137808646148,"['jarchie', 'scene', 'already', 'win']",jarchie scene already win
so true jarchie scene first,False,en,1,0,2021-02-25 01:00:49,1364742112076513280,"['true', 'jarchie', 'scene', 'first']",true jarchie scene first
DOMESTIC JARCHIE #Riverdale,False,en,0,0,2021-02-25 01:00:45,1364742094850506757,"['domestic', 'jarchie', 'riverdale']",domestic jarchie riverdale
JARCHIE IMMEDIATELY PLEASE,False,en,6,0,2021-02-25 01:00:39,1364742067130413056,"['jarchie', 'immediately', 'please']",jarchie immediately please
JARCHIE RIGHTS ‼️,False,en,0,0,2021-02-25 01:00:34,1364742046901293064,"['jarchie', 'rights']",jarchie rights
JARCHIE YUPPP,False,en,0,0,2021-02-25 01:00:27,1364742019550228480,"['jarchie', 'yuppp']",jarchie yuppp
the jarchie hivemind never loses because we care about the plot and if not the plot we can at least lenjoy serpent tattoo focus triangulation of desire,False,en,12,3,2021-02-25 00:53:45,1364740334069161985,"['jarchie', 'hivemind', 'never', 'loses', 'care', 'plot', 'plot', 'least', 'lenjoy', 'serpent', 'tattoo', 'focus', 'triangulation', 'desire']",jarchie hivemind never loses care plot plot least lenjoy serpent tattoo focus triangulation desire
@riverindale do it for erin meme on my wall w jarchie ss's all over it,False,en,1,0,2021-02-25 00:10:28,1364729438999511041,"['erin', 'meme', 'wall', 'w', 'jarchie', 'ss']",erin meme wall w jarchie ss
now im gna wind up drawing jarchie again,False,en,6,0,2021-02-25 00:08:34,1364728962757193732,"['im', 'gna', 'wind', 'drawing', 'jarchie']",im gna wind drawing jarchie
RT @nymonologue: u are the jarchie version of kyle n he’s the beronica version of u — this is actually very sweet https://t.co/YObtv18unQ,False,en,0,1,2021-02-24 22:41:49,1364707129031077890,"['u', 'jarchie', 'version', 'kyle', 'n', 'beronica', 'version', 'u', 'actually', 'sweet']",u jarchie version kyle n beronica version u actually sweet
@wil_da_beast630 @jasonintrator Nice - using lack of academic output as a metric against people claiming their work is being censored? LOL!,False,en,1,0,2021-02-24 22:40:53,1364706896460926976,"['nice', 'using', 'lack', 'academic', 'output', 'metric', 'people', 'claiming', 'work', 'censored', 'lol']",nice using lack academic output metric people claiming work censored lol
u are the jarchie version of kyle n he’s the beronica version of u — this is actually very sweet https://t.co/YObtv18unQ,False,en,7,1,2021-02-24 21:58:09,1364696142114476035,"['u', 'jarchie', 'version', 'kyle', 'n', 'beronica', 'version', 'u', 'actually', 'sweet']",u jarchie version kyle n beronica version u actually sweet
RT @demonicones: jarchie&gt; butun riverdale shipleri don't change my mind https://t.co/i50mRVTcVN,False,en,0,1,2021-02-24 21:36:11,1364690612554002435,"['jarchie', 'gt', 'butun', 'riverdale', 'shipleri', 'change', 'mind']",jarchie gt butun riverdale shipleri change mind
RT @chonistan420: JARCHIE SHIPPERS HAVE STORMED THE CAPITAL OMFGGG https://t.co/Xqm7mfJTko,False,en,0,1,2021-02-24 20:18:57,1364671174723174401,"['jarchie', 'shippers', 'stormed', 'capital', 'omfggg']",jarchie shippers stormed capital omfggg
@chonistan420 filming a jarchie shipper wo his permission is illegal in the state of massachusetts!,False,en,2,0,2021-02-24 20:18:44,1364671122898378754,"['filming', 'jarchie', 'shipper', 'wo', 'permission', 'illegal', 'state', 'massachusetts']",filming jarchie shipper wo permission illegal state massachusetts
JARCHIE SHIPPERS HAVE STORMED THE CAPITAL OMFGGG https://t.co/Xqm7mfJTko,False,en,6,1,2021-02-24 20:18:04,1364670952399855617,"['jarchie', 'shippers', 'stormed', 'capital', 'omfggg']",jarchie shippers stormed capital omfggg
jarchie&gt; butun riverdale shipleri don't change my mind https://t.co/i50mRVTcVN,False,en,7,1,2021-02-24 18:01:58,1364636702963286021,"['jarchie', 'gt', 'butun', 'riverdale', 'shipleri', 'change', 'mind']",jarchie gt butun riverdale shipleri change mind
"@DeanAbbott But in all seriousness, you're correct. Some of it is due to folks inability to grasp the brevity mandated by Twitter. Some of it to the innate argumentativeness that seems to go hand in hand with a love of ideas. And some of it to a culture that rewards 'dunking' on others.",False,en,1,0,2021-02-24 15:59:56,1364605994068631558,"['seriousness', 'correct', 'due', 'folks', 'inability', 'grasp', 'brevity', 'mandated', 'twitter', 'innate', 'argumentativeness', 'seems', 'go', 'hand', 'hand', 'love', 'ideas', 'culture', 'rewards', 'dunking', 'others']",seriousness correct due folks inability grasp brevity mandated twitter innate argumentativeness seems go hand hand love ideas culture rewards dunking others
@TaraAnnThieke Thank you,False,en,1,0,2021-02-24 15:53:06,1364604274789900294,['thank'],thank
i just woke up from a dream where they made jarchie (jughead and archie’s canon shipname) canon and they were fucking for like 2 weeks and then they told veronica and betty they were just chill with it so they just kept doing it and i’m ??????? the riverdale brian rot is too real,False,en,1,0,2021-02-24 15:45:17,1364602308047343617,"['woke', 'dream', 'made', 'jarchie', 'jughead', 'archie', 'canon', 'shipname', 'canon', 'fucking', 'like', '2', 'weeks', 'told', 'veronica', 'betty', 'chill', 'kept', 'riverdale', 'brian', 'rot', 'real']",woke dream made jarchie jughead archie canon shipname canon fucking like 2 weeks told veronica betty chill kept riverdale brian rot real
@juqhaed i love ur name sm and UR THE BEST JARCHIE SO TRUE,False,en,1,0,2021-02-24 15:45:16,1364602303005736972,"['love', 'ur', 'name', 'sm', 'ur', 'best', 'jarchie', 'true']",love ur name sm ur best jarchie true
@CultOfArchie the jarchie hivemind continues...,False,en,1,0,2021-02-24 14:59:51,1364590871186993159,"['jarchie', 'hivemind', 'continues']",jarchie hivemind continues
Cuz why jarchie ate them up? https://t.co/kikNyMVgoc,True,en,3,0,2021-02-24 12:18:00,1364550141554823170,"['cuz', 'jarchie', 'ate']",cuz jarchie ate
@gaythejae YEAH LIKE YOU GOTTA SUFFER THRU THE BEGINNING BUT ONCE YOU GET TO THE ACTUAL SONG IT'S WHEN IT MATCHES UP..... YOU GOTTA WAIT. LONGCON JUST LIKE JARCHIE &lt;3,False,en,1,0,2021-02-24 07:15:09,1364473926043136000,"['yeah', 'like', 'gotta', 'suffer', 'thru', 'beginning', 'get', 'actual', 'song', 'matches', 'gotta', 'wait', 'longcon', 'like', 'jarchie', 'lt', '3']",yeah like gotta suffer thru beginning get actual song matches gotta wait longcon like jarchie lt 3
@kickdshins YESSSSS ur jarchie january era......,False,en,1,0,2021-02-24 05:55:12,1364453806591905793,"['yesssss', 'ur', 'jarchie', 'january', 'era']",yesssss ur jarchie january era
@ylissebian ill write jarchie.,False,en,1,0,2021-02-24 05:48:34,1364452137036570624,"['ill', 'write', 'jarchie']",ill write jarchie
"when it got to list of ships they included stevetony, Tom and greg, jarchie but NOT cherik.... ladies it’s time to stop gatekeeping we can’t let the ogs get disrespected like this https://t.co/VbiI05KhVJ",True,en,3,0,2021-02-24 05:25:07,1364446235793391619,"['got', 'list', 'ships', 'included', 'stevetony', 'tom', 'greg', 'jarchie', 'cherik', 'ladies', 'time', 'stop', 'gatekeeping', 'let', 'ogs', 'get', 'disrespected', 'like']",got list ships included stevetony tom greg jarchie cherik ladies time stop gatekeeping let ogs get disrespected like
ok so i’m all for jarchie &amp; beronica obvs but varchie highkey cute sometimes,False,en,0,0,2021-02-24 04:42:45,1364435574657064962,"['ok', 'jarchie', 'amp', 'beronica', 'obvs', 'varchie', 'highkey', 'cute', 'sometimes']",ok jarchie amp beronica obvs varchie highkey cute sometimes
RT @nymonologue: it’s the jarchie longcon because jughead is a character with one of the most extensive gay-coded histories (having been ob…,False,en,0,1,2021-02-24 02:45:11,1364405985566203909,"['jarchie', 'longcon', 'jughead', 'character', 'one', 'extensive', 'gay', 'coded', 'histories', 'ob']",jarchie longcon jughead character one extensive gay coded histories ob
"it’s the jarchie longcon because jughead is a character with one of the most extensive gay-coded histories (having been obviously barred by the comics code authority) and archie has always been symbolic of heterosexuality, but ras really wants him to be gay. it’s multifaceted https://t.co/Xm4JmyGRbm",False,en,15,1,2021-02-24 02:42:31,1364405315744141313,"['jarchie', 'longcon', 'jughead', 'character', 'one', 'extensive', 'gay', 'coded', 'histories', 'obviously', 'barred', 'comics', 'code', 'authority', 'archie', 'always', 'symbolic', 'heterosexuality', 'ras', 'really', 'wants', 'gay', 'multifaceted']",jarchie longcon jughead character one extensive gay coded histories obviously barred comics code authority archie always symbolic heterosexuality ras really wants gay multifaceted
RT @troubIemakers: you have to announce jarchie and jaehyun guest character to cover this @CW_Riverdale,False,en,0,2,2021-02-24 02:29:59,1364402163280195589,"['announce', 'jarchie', 'jaehyun', 'guest', 'character', 'cover']",announce jarchie jaehyun guest character cover
you have to announce jarchie and jaehyun guest character to cover this @CW_Riverdale,False,en,9,2,2021-02-24 02:26:43,1364401339820896261,"['announce', 'jarchie', 'jaehyun', 'guest', 'character', 'cover']",announce jarchie jaehyun guest character cover
"RT @therituaI: here’s how jarchie can still win 

https://t.co/TZNZChrPQ5",True,en,0,2,2021-02-24 01:44:39,1364390753288548359,"['jarchie', 'still', 'win']",jarchie still win
@therituaI when at the end of the season out of nowhere it becomes jarchie/beronica centric https://t.co/QNwVU4ZCIG,False,en,1,0,2021-02-24 01:34:32,1364388207412932610,"['end', 'season', 'nowhere', 'becomes', 'jarchie', 'beronica', 'centric']",end season nowhere becomes jarchie beronica centric
@therituaI the crazy part is RAS only wanted to become in charge of archie comics cuz they wouldnt let him do a play where jarchie was canon just for him to get the rights and queerbait and never make any of the core four lgbtq+,False,en,1,0,2021-02-24 01:32:20,1364387654398218243,"['crazy', 'part', 'ras', 'wanted', 'become', 'charge', 'archie', 'comics', 'cuz', 'wouldnt', 'let', 'play', 'jarchie', 'canon', 'get', 'rights', 'queerbait', 'never', 'make', 'core', 'four', 'lgbtq']",crazy part ras wanted become charge archie comics cuz wouldnt let play jarchie canon get rights queerbait never make core four lgbtq
JARCHIE MY BELOVED,False,en,5,0,2021-02-24 01:31:40,1364387485753614336,"['jarchie', 'beloved']",jarchie beloved
riverdale owes financial compensation for every time they queerbaited jarchie and beronica shippers,False,en,4,0,2021-02-24 01:29:38,1364386976460374020,"['riverdale', 'owes', 'financial', 'compensation', 'every', 'time', 'queerbaited', 'jarchie', 'beronica', 'shippers']",riverdale owes financial compensation every time queerbaited jarchie beronica shippers
@daylightlesbian when i send the entire album@to jarchie chat via voice memo,False,en,2,0,2021-02-24 01:03:10,1364380312382357508,"['send', 'entire', 'album', 'jarchie', 'chat', 'via', 'voice', 'memo']",send entire album jarchie chat via voice memo
"here’s how jarchie can still win 

https://t.co/TZNZChrPQ5 https://t.co/Yxq1fLtYE0",True,en,13,2,2021-02-24 01:02:30,1364380146929709057,"['jarchie', 'still', 'win']",jarchie still win
@riverindale reggie is both jarchie’s and swangs’s third,False,en,1,0,2021-02-24 00:40:53,1364374707030556674,"['reggie', 'jarchie', 'swangs', 'third']",reggie jarchie swangs third
jarchie bleachers scene https://t.co/mTTc9PFPld,False,en,3,0,2021-02-24 00:01:37,1364364824495415299,"['jarchie', 'bleachers', 'scene']",jarchie bleachers scene
betty is n1 jarchie truther its true https://t.co/aAPgJT6TVN,True,en,7,0,2021-02-23 22:33:45,1364342713924132870,"['betty', 'n1', 'jarchie', 'truther', 'true']",betty n1 jarchie truther true
anyone else a jarchie https://t.co/NFjd2djDND,False,en,2,0,2021-02-23 22:08:27,1364336345532030978,"['anyone', 'else', 'jarchie']",anyone else jarchie
"@DeanAbbott Josh Garrels or Josh White
https://t.co/Ca3SrBMA3N",False,en,1,0,2021-02-23 20:35:51,1364313042805084162,"['josh', 'garrels', 'josh', 'white']",josh garrels josh white
RT @jugsdick: YALL FUCKING REALISE SHIPPING BERONICA JARCHIE AND TUGHEAD IS COMPLETELY DIFFERENT TO SHIPPING CHUGHEAD CHERYL IS A CANON LES…,False,en,0,4,2021-02-23 20:21:12,1364309353038282753,"['yall', 'fucking', 'realise', 'shipping', 'beronica', 'jarchie', 'tughead', 'completely', 'different', 'shipping', 'chughead', 'cheryl', 'canon', 'les']",yall fucking realise shipping beronica jarchie tughead completely different shipping chughead cheryl canon les
"those two homophobic bh shippers on insta need to understand that ppl shipping Beronica, jarchie, and Tughead are not the same as ppl shipping Cheryl who is a canon lesbian with men.",False,en,6,0,2021-02-23 19:24:52,1364295176332713991,"['two', 'homophobic', 'bh', 'shippers', 'insta', 'need', 'understand', 'ppl', 'shipping', 'beronica', 'jarchie', 'tughead', 'ppl', 'shipping', 'cheryl', 'canon', 'lesbian', 'men']",two homophobic bh shippers insta need understand ppl shipping beronica jarchie tughead ppl shipping cheryl canon lesbian men
YALL FUCKING REALISE SHIPPING BERONICA JARCHIE AND TUGHEAD IS COMPLETELY DIFFERENT TO SHIPPING CHUGHEAD CHERYL IS A CANON LESBIAN DONT SHIP HER WITH MEN OR ELSE ILL HARD BLOCK YOU LESPHOBES,False,en,13,4,2021-02-23 19:18:33,1364293587387756545,"['yall', 'fucking', 'realise', 'shipping', 'beronica', 'jarchie', 'tughead', 'completely', 'different', 'shipping', 'chughead', 'cheryl', 'canon', 'lesbian', 'dont', 'ship', 'men', 'else', 'ill', 'hard', 'block', 'lesphobes']",yall fucking realise shipping beronica jarchie tughead completely different shipping chughead cheryl canon lesbian dont ship men else ill hard block lesphobes
@jcghaed it is good one coming from a jarchie shipper /srs,False,en,1,0,2021-02-23 19:12:49,1364292144115163147,"['good', 'one', 'coming', 'jarchie', 'shipper', 'srs']",good one coming jarchie shipper srs
RT @shslluck: Every day I wish for jarchiegate in the style of destielgate not because I want jarchie to be canon (I do but that's besides…,False,en,0,1,2021-02-23 18:20:56,1364279086923792387,"['every', 'day', 'wish', 'jarchiegate', 'style', 'destielgate', 'want', 'jarchie', 'canon', 'besides']",every day wish jarchiegate style destielgate want jarchie canon besides
RT @reinhartfan_x: gladys she give me those jarchie s1 vibes and i love that!😌 https://t.co/RBtmpoSll0,False,en,0,1,2021-02-23 18:19:49,1364278807151149058,"['gladys', 'give', 'jarchie', 's1', 'vibes', 'love']",gladys give jarchie s1 vibes love
@medievaIswords old friend...... hits tooooo hard in the jarchie category,False,en,2,0,2021-02-23 17:41:48,1364269241109786625,"['old', 'friend', 'hits', 'tooooo', 'hard', 'jarchie', 'category']",old friend hits tooooo hard jarchie category
@swangsnation @milfyswift it’s literally all about the choni swangs jarchie beronica parallels nobody understands but us,False,en,2,0,2021-02-23 17:19:34,1364263646847782912,"['literally', 'choni', 'swangs', 'jarchie', 'beronica', 'parallels', 'nobody', 'understands', 'us']",literally choni swangs jarchie beronica parallels nobody understands us
RT @jugsdick: beronica and jarchie&gt;&gt;&gt;&gt;&gt;&gt;&gt; cishet ships,True,en,0,1,2021-02-23 17:17:25,1364263102825574401,"['beronica', 'jarchie', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'cishet', 'ships']",beronica jarchie gt gt gt gt gt gt gt cishet ships
"ALL the f/m ships in the core four suck ass. 

bh was cute, but got boring

ron was way to good for archie in every way

ba just made me hate betty/archie for what their ugly asses did to ronnie (this isn’t hate to kj or lili lol, we all know they’re sexy)

so beronica jarchie&gt;&gt;&gt; https://t.co/Gz3WO4Y7IN",True,en,5,0,2021-02-23 17:16:00,1364262749560307719,"['f', 'ships', 'core', 'four', 'suck', 'ass', 'bh', 'cute', 'got', 'boring', 'ron', 'way', 'good', 'archie', 'every', 'way', 'ba', 'made', 'hate', 'betty', 'archie', 'ugly', 'asses', 'ronnie', 'hate', 'kj', 'lili', 'lol', 'know', 'sexy', 'beronica', 'jarchie', 'gt', 'gt', 'gt']",f ships core four suck ass bh cute got boring ron way good archie every way ba made hate betty archie ugly asses ronnie hate kj lili lol know sexy beronica jarchie gt gt gt
jarchie kissing would not be the serve you guys think it will https://t.co/CyszCfOsjJ,True,en,19,0,2021-02-23 17:06:27,1364260345108340741,"['jarchie', 'kissing', 'would', 'serve', 'guys', 'think']",jarchie kissing would serve guys think
beronica and jarchie&gt;&gt;&gt;&gt;&gt;&gt;&gt; cishet ships https://t.co/fnjXwu1NBG,True,en,9,1,2021-02-23 17:02:59,1364259470621220866,"['beronica', 'jarchie', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'gt', 'cishet', 'ships']",beronica jarchie gt gt gt gt gt gt gt cishet ships
@thisishomie if i knew that there is no beronica or jarchie scenes in the episode i just play it as a background so i don’t really pay attention like i hate the show so much but i just watch it for my ships jdjdkejdje,False,en,1,0,2021-02-23 16:38:58,1364253428130734083,"['knew', 'beronica', 'jarchie', 'scenes', 'episode', 'play', 'background', 'really', 'pay', 'attention', 'like', 'hate', 'show', 'much', 'watch', 'ships', 'jdjdkejdje']",knew beronica jarchie scenes episode play background really pay attention like hate show much watch ships jdjdkejdje
woah i didnt know mitski wrote about timeskip jarchie!!!! https://t.co/Sf1AiugeAJ,False,en,9,0,2021-02-23 16:16:37,1364247801819971584,"['woah', 'didnt', 'know', 'mitski', 'wrote', 'timeskip', 'jarchie']",woah didnt know mitski wrote timeskip jarchie
@chonistan420 what if i was thinking about how francis forever is a jarchie song rn..... what would u do then,False,en,1,0,2021-02-23 16:11:55,1364246619978350592,"['thinking', 'francis', 'forever', 'jarchie', 'song', 'rn', 'would', 'u']",thinking francis forever jarchie song rn would u
@eviIcatra @juqhaed jarchie is real,False,en,3,0,2021-02-23 16:07:08,1364245418738143233,"['jarchie', 'real']",jarchie real
@therealjugjones bestie is jarchie real we need to know,False,en,3,0,2021-02-23 16:05:11,1364244924430966785,"['bestie', 'jarchie', 'real', 'need', 'know']",bestie jarchie real need know
RT @juqhaed: RAS lock ur fxcking doors im coming in to make jarchie canon https://t.co/ucFt1Cmc4F,False,en,0,1,2021-02-23 15:58:57,1364243355769708544,"['ras', 'lock', 'ur', 'fxcking', 'doors', 'im', 'coming', 'make', 'jarchie', 'canon']",ras lock ur fxcking doors im coming make jarchie canon
RAS lock ur fxcking doors im coming in to make jarchie canon https://t.co/ucFt1Cmc4F,False,en,1,1,2021-02-23 15:58:16,1364243185732644864,"['ras', 'lock', 'ur', 'fxcking', 'doors', 'im', 'coming', 'make', 'jarchie', 'canon']",ras lock ur fxcking doors im coming make jarchie canon
@eviIcatra JARCHIE IS REAL IVE BEEN SAYING THIS,False,en,1,0,2021-02-23 15:52:34,1364241752937398279,"['jarchie', 'real', 'ive', 'saying']",jarchie real ive saying
@JArchie_ On me and Ja so tuff,False,en,0,0,2021-02-23 14:11:33,1364216327607640069,"['ja', 'tuff']",ja tuff
@JArchie_ Lol what man,False,en,0,0,2021-02-23 14:09:20,1364215771212169216,"['lol', 'man']",lol man
@jarchiescrown OMGMFKGMKGGMMG ALEX/HANNAH IS ON MY TOP STAN LIST RIGHT WITH JARCHIE,False,en,1,0,2021-02-23 13:54:51,1364212127892992003,"['omgmfkgmkggmmg', 'alex', 'hannah', 'top', 'stan', 'list', 'right', 'jarchie']",omgmfkgmkggmmg alex hannah top stan list right jarchie
@emilybrontes cherik and jarchie. Yes,False,en,0,0,2021-02-23 11:42:22,1364178786556604416,"['cherik', 'jarchie', 'yes']",cherik jarchie yes
"like 90% of gay couples do not compare to cherik, destiel and jarchie i am sorry it's simply the truth",False,en,6,0,2021-02-23 11:30:35,1364175822437953538,"['like', '90', 'gay', 'couples', 'compare', 'cherik', 'destiel', 'jarchie', 'sorry', 'simply', 'truth']",like 90 gay couples compare cherik destiel jarchie sorry simply truth
RT @ylissebian: irish!abby: top o'the jarchie january to ye,False,en,0,3,2021-02-23 07:59:26,1364122683827310593,"['irish', 'abby', 'top', 'jarchie', 'january', 'ye']",irish abby top jarchie january ye
when tf are jarchie gonna kiss,False,en,1,0,2021-02-23 07:59:24,1364122674230878210,"['tf', 'jarchie', 'gonna', 'kiss']",tf jarchie gonna kiss
"@barchie2021 Riverdale
- Top Favorite Characters 
1. Betty
2. Archie
3. Toni 
- Favorite Ship: Barchie 
- Least Favorite: Varchie 
- Favorite Season: 4
- Favorite Friendship: Jarchie 
- Favorite Season Finale: 3 
- Least Favorite Character: Hiram 
- Rating: 9/10",False,en,0,0,2021-02-23 05:56:54,1364091848294342657,"['riverdale', 'top', 'favorite', 'characters', '1', 'betty', '2', 'archie', '3', 'toni', 'favorite', 'ship', 'barchie', 'least', 'favorite', 'varchie', 'favorite', 'season', '4', 'favorite', 'friendship', 'jarchie', 'favorite', 'season', 'finale', '3', 'least', 'favorite', 'character', 'hiram', 'rating', '9', '10']",riverdale top favorite characters 1 betty 2 archie 3 toni favorite ship barchie least favorite varchie favorite season 4 favorite friendship jarchie favorite season finale 3 least favorite character hiram rating 9 10
@vidaroccas here’s how micchy fought the jarchie war in the riverdale writers’ room and won,False,en,2,0,2021-02-23 04:40:46,1364072689120530434,"['micchy', 'fought', 'jarchie', 'war', 'riverdale', 'writers', 'room']",micchy fought jarchie war riverdale writers room
the domino effect of buffy the vampire slayer to biblical allegory street dancing wars vs. murder lacrosse to jarchie long-con in the glee universe,False,en,7,0,2021-02-23 04:36:34,1364071628079063040,"['domino', 'effect', 'buffy', 'vampire', 'slayer', 'biblical', 'allegory', 'street', 'dancing', 'wars', 'vs', 'murder', 'lacrosse', 'jarchie', 'long', 'con', 'glee', 'universe']",domino effect buffy vampire slayer biblical allegory street dancing wars vs murder lacrosse jarchie long con glee universe
This user has hidden this tweet from barchie and jarchie antis. L͟e͟a͟r͟n͟ ͟m͟o͟r͟e͟.,False,en,10,0,2021-02-23 03:34:04,1364055902622543875,"['user', 'hidden', 'tweet', 'barchie', 'jarchie', 'antis', 'l', 'e', 'r', 'n', 'r', 'e']",user hidden tweet barchie jarchie antis l e r n r e
@milfyswift and for jarchie too tbh!! i don’t know how but i know it’s true!!,False,en,1,0,2021-02-23 03:31:19,1364055207815086083,"['jarchie', 'tbh', 'know', 'know', 'true']",jarchie tbh know know true
the core four are beronica and jarchie but the core four part two are swangs and choni,False,en,14,0,2021-02-23 03:30:44,1364055061215739909,"['core', 'four', 'beronica', 'jarchie', 'core', 'four', 'part', 'two', 'swangs', 'choni']",core four beronica jarchie core four part two swangs choni
